timestamp,endpoint,method,status_code,response_time_ms,user_id,ip_address
2024-01-07 17:48:11,/api/search,DELETE,400,292.39,42,192.168.49.99
2024-01-07 17:53:46,/login,GET,403,44.01,486,192.168.44.117
2024-01-07 18:00:45,/api/orders,POST,200,39.81,738,192.168.234.85
2024-01-07 18:07:31,/api/search,GET,500,2.56,556,192.168.149.56
2024-01-07 18:18:08,/api/products,GET,200,212.42,704,192.168.207.57
2024-01-07 18:34:47,/logout,GET,401,194.85,71,192.168.240.31
2024-01-07 18:40:15,/health,GET,201,29.4,740,192.168.248.231
2024-01-07 18:41:42,/api/search,POST,400,50.19,573,192.168.44.158
2024-01-07 19:12:57,/api/orders,GET,200,267.67,551,192.168.46.5
2024-01-07 19:23:06,/health,GET,200,135.57,144,192.168.224.66
2024-01-07 19:25:09,/api/products,GET,200,156.48,77,192.168.211.188
2024-01-07 19:55:03,/health,GET,200,15.54,359,192.168.208.136
2024-01-07 20:04:41,/login,POST,201,17.0,114,192.168.140.141
2024-01-07 20:13:29,/health,GET,200,19.95,811,192.168.129.3
2024-01-07 20:17:02,/api/products,POST,200,28.27,82,192.168.21.8
2024-01-07 20:18:26,/api/orders,GET,200,42.67,778,192.168.244.203
2024-01-07 20:26:12,/health,GET,400,107.57,493,192.168.26.24
2024-01-07 20:55:29,/api/products,GET,200,65.63,111,192.168.158.129
2024-01-07 21:07:12,/api/users,PUT,200,18.74,687,192.168.150.241
2024-01-07 21:10:12,/logout,GET,401,396.24,753,192.168.1.149
2024-01-07 21:12:56,/logout,GET,400,412.75,205,192.168.6.4
2024-01-07 21:18:05,/api/orders,GET,201,238.06,542,192.168.215.70
2024-01-07 21:21:08,/api/orders,GET,200,26.26,869,192.168.9.9
2024-01-07 21:38:15,/health,PUT,201,80.48,677,192.168.223.168
2024-01-07 21:38:35,/health,POST,200,208.94,543,192.168.212.232
2024-01-07 21:58:18,/logout,GET,200,65.01,172,192.168.121.218
2024-01-07 22:02:26,/login,GET,200,42.15,191,192.168.251.128
2024-01-07 22:05:14,/api/search,GET,403,95.5,698,192.168.16.127
2024-01-07 22:19:09,/api/products,GET,400,0.76,815,192.168.88.223
2024-01-07 22:21:18,/api/products,GET,200,52.66,600,192.168.228.66
2024-01-07 22:23:21,/login,DELETE,200,77.2,751,192.168.250.18
2024-01-07 22:27:28,/api/orders,GET,201,71.47,817,192.168.196.5
2024-01-07 22:52:16,/login,GET,200,82.52,263,192.168.119.81
2024-01-07 22:54:28,/api/products,GET,404,22.21,533,192.168.20.64
2024-01-07 23:19:20,/api/products,POST,403,9.67,137,192.168.215.174
2024-01-07 23:20:03,/health,GET,200,6.76,125,192.168.179.69
2024-01-07 23:20:30,/health,PUT,200,98.43,216,192.168.68.244
2024-01-08 00:00:16,/api/products,GET,200,79.61,131,192.168.103.180
2024-01-08 00:23:41,/logout,GET,401,17.14,52,192.168.161.159
2024-01-08 00:26:14,/health,GET,200,43.11,673,192.168.101.51
2024-01-08 01:02:57,/api/orders,POST,200,99.4,395,192.168.213.168
2024-01-08 01:16:36,/api/search,GET,200,120.71,438,192.168.107.3
2024-01-08 01:29:54,/api/products,GET,200,94.63,489,192.168.210.159
2024-01-08 01:38:39,/api/search,POST,200,97.96,43,192.168.106.237
2024-01-08 02:08:55,/api/orders,GET,200,115.14,565,192.168.62.184
2024-01-08 02:12:35,/api/search,GET,200,47.28,916,192.168.123.58
2024-01-08 02:34:44,/api/products,GET,200,39.81,33,192.168.11.27
2024-01-08 02:38:09,/api/search,GET,200,21.42,841,192.168.116.150
2024-01-08 02:42:56,/api/orders,GET,400,23.6,219,192.168.242.128
2024-01-08 02:47:50,/api/search,POST,201,47.36,740,192.168.10.7
2024-01-08 02:48:18,/health,GET,200,13.69,539,192.168.211.247
2024-01-08 02:48:49,/logout,GET,200,34.09,290,192.168.172.226
2024-01-08 02:50:25,/api/users,POST,200,59.08,502,192.168.43.147
2024-01-08 02:57:08,/login,POST,200,88.58,469,192.168.240.58
2024-01-08 02:57:25,/api/orders,GET,404,63.84,80,192.168.151.56
2024-01-08 03:15:57,/login,GET,200,40.92,670,192.168.167.43
2024-01-08 03:17:43,/api/users,GET,500,10.25,811,192.168.209.254
2024-01-08 03:36:12,/api/search,GET,200,141.21,230,192.168.169.25
2024-01-08 03:45:56,/logout,POST,200,114.92,959,192.168.3.146
2024-01-08 03:56:40,/api/users,POST,200,2.87,355,192.168.122.195
2024-01-08 03:56:57,/api/orders,GET,200,178.23,45,192.168.159.159
2024-01-08 04:12:43,/health,PUT,200,194.72,969,192.168.244.252
2024-01-08 04:15:10,/health,GET,200,124.06,495,192.168.179.18
2024-01-08 04:21:12,/api/users,PUT,500,77.98,505,192.168.3.32
2024-01-08 04:21:55,/api/products,GET,200,88.54,920,192.168.23.219
2024-01-08 04:23:27,/logout,PUT,201,388.51,446,192.168.82.101
2024-01-08 04:25:04,/api/products,GET,200,12.01,497,192.168.162.232
2024-01-08 04:32:19,/api/orders,GET,200,69.81,36,192.168.3.69
2024-01-08 04:50:09,/api/users,GET,200,67.23,161,192.168.154.103
2024-01-08 04:51:27,/health,GET,200,10.62,281,192.168.187.170
2024-01-08 04:54:22,/api/search,POST,401,3.52,690,192.168.111.235
2024-01-08 04:57:29,/api/users,POST,200,178.85,419,192.168.188.22
2024-01-08 05:11:57,/api/orders,DELETE,200,68.4,113,192.168.69.7
2024-01-08 05:21:12,/health,POST,200,87.0,441,192.168.172.59
2024-01-08 05:32:38,/api/orders,PUT,200,385.51,636,192.168.36.136
2024-01-08 05:48:43,/api/users,GET,200,302.72,311,192.168.132.133
2024-01-08 05:51:26,/logout,GET,201,192.76,747,192.168.99.155
2024-01-08 05:53:35,/api/users,GET,400,57.07,221,192.168.150.96
2024-01-08 06:06:09,/api/orders,POST,200,25.48,985,192.168.141.193
2024-01-08 06:27:15,/api/search,GET,500,76.55,344,192.168.31.240
2024-01-08 06:33:21,/api/products,PUT,200,140.31,983,192.168.43.182
2024-01-08 06:36:13,/logout,GET,401,29.25,308,192.168.87.98
2024-01-08 06:44:33,/health,POST,201,110.74,661,192.168.39.107
2024-01-08 06:55:25,/api/orders,POST,200,180.3,866,192.168.25.94
2024-01-08 07:02:40,/login,POST,200,64.68,580,192.168.1.139
2024-01-08 07:02:45,/api/orders,GET,500,37.03,266,192.168.200.14
2024-01-08 07:07:04,/api/orders,GET,200,377.05,859,192.168.133.206
2024-01-08 07:09:02,/api/orders,GET,404,126.71,225,192.168.121.10
2024-01-08 07:25:12,/health,PUT,200,89.03,438,192.168.87.248
2024-01-08 07:28:08,/logout,GET,200,69.56,659,192.168.231.26
2024-01-08 07:28:31,/api/orders,DELETE,200,54.94,404,192.168.168.114
2024-01-08 07:37:59,/api/users,POST,200,99.64,324,192.168.254.51
2024-01-08 07:43:47,/api/products,POST,200,40.85,149,192.168.189.244
2024-01-08 07:48:00,/api/orders,POST,400,163.5,286,192.168.18.2
2024-01-08 08:58:23,/api/users,GET,200,121.63,962,192.168.44.248
2024-01-08 08:59:59,/logout,PUT,200,339.21,718,192.168.54.238
2024-01-08 09:02:07,/health,POST,400,61.6,34,192.168.209.39
2024-01-08 09:26:05,/api/users,GET,200,32.01,727,192.168.91.35
2024-01-08 09:29:11,/logout,GET,403,21.73,381,192.168.5.125
2024-01-08 09:41:10,/health,GET,403,25.0,176,192.168.72.151
2024-01-08 09:56:32,/login,POST,403,99.83,471,192.168.84.107
2024-01-08 09:58:58,/health,PUT,404,168.11,819,192.168.192.12
2024-01-08 10:00:52,/api/products,GET,400,113.3,740,192.168.111.150
2024-01-08 10:15:33,/api/orders,GET,200,73.68,188,192.168.7.17
2024-01-08 10:44:07,/api/orders,GET,200,84.39,706,192.168.98.242
2024-01-08 10:49:52,/login,GET,201,34.28,430,192.168.37.227
2024-01-08 11:08:06,/login,GET,200,32.85,74,192.168.212.145
2024-01-08 11:26:05,/api/products,GET,400,9.71,383,192.168.8.151
2024-01-08 11:28:34,/api/products,POST,404,38.01,597,192.168.180.58
2024-01-08 11:32:18,/api/orders,GET,200,276.73,9,192.168.62.101
2024-01-08 11:42:56,/api/products,POST,200,52.12,840,192.168.66.68
2024-01-08 11:42:59,/health,POST,403,124.47,651,192.168.161.60
2024-01-08 11:47:54,/api/search,POST,200,173.86,81,192.168.73.96
2024-01-08 11:56:40,/api/search,PUT,200,124.68,506,192.168.137.245
2024-01-08 11:59:14,/api/orders,GET,200,80.09,683,192.168.245.19
2024-01-08 12:00:36,/api/orders,GET,200,1.56,521,192.168.191.63
2024-01-08 12:07:48,/api/products,GET,200,22.85,488,192.168.119.37
2024-01-08 12:12:13,/api/products,POST,200,11.5,126,192.168.151.57
2024-01-08 12:12:46,/logout,GET,201,96.82,499,192.168.187.18
2024-01-08 12:13:08,/api/search,GET,201,83.92,373,192.168.63.244
2024-01-08 12:41:26,/health,DELETE,401,44.21,552,192.168.250.144
2024-01-08 12:44:40,/logout,POST,200,7.59,640,192.168.53.135
2024-01-08 12:51:35,/logout,GET,200,231.54,152,192.168.225.174
2024-01-08 12:55:03,/api/products,POST,201,219.19,103,192.168.12.182
2024-01-08 13:00:53,/logout,GET,200,88.39,722,192.168.195.227
2024-01-08 13:03:18,/logout,PUT,401,213.79,492,192.168.213.214
2024-01-08 13:06:02,/login,GET,200,171.61,53,192.168.19.162
2024-01-08 13:13:18,/login,POST,200,21.4,254,192.168.185.137
2024-01-08 13:20:41,/api/search,GET,403,174.55,256,192.168.179.87
2024-01-08 13:27:51,/api/users,GET,400,408.83,943,192.168.246.221
2024-01-08 14:00:31,/api/search,GET,401,334.79,239,192.168.150.182
2024-01-08 14:04:42,/api/users,GET,200,88.32,558,192.168.4.193
2024-01-08 14:28:06,/api/search,GET,200,91.65,854,192.168.129.54
2024-01-08 14:33:12,/api/users,POST,201,82.09,648,192.168.135.112
2024-01-08 14:36:47,/api/users,PUT,200,51.65,513,192.168.110.204
2024-01-08 14:37:19,/api/users,PUT,200,96.49,894,192.168.120.12
2024-01-08 14:39:16,/api/search,GET,200,3.67,611,192.168.175.3
2024-01-08 14:43:27,/api/search,POST,200,96.07,3,192.168.209.121
2024-01-08 14:55:46,/api/search,POST,201,161.92,548,192.168.14.65
2024-01-08 14:56:44,/logout,POST,200,3.24,555,192.168.119.177
2024-01-08 15:00:06,/api/products,GET,401,28.32,156,192.168.97.129
2024-01-08 15:07:12,/api/orders,GET,200,46.05,306,192.168.21.145
2024-01-08 15:12:50,/api/search,GET,200,25.46,79,192.168.118.217
2024-01-08 15:15:10,/login,POST,200,63.28,731,192.168.62.23
2024-01-08 15:20:45,/api/products,GET,200,64.13,169,192.168.47.86
2024-01-08 15:21:07,/api/search,POST,200,73.85,773,192.168.254.57
2024-01-08 15:21:37,/api/search,POST,200,50.57,290,192.168.196.101
2024-01-08 15:24:48,/api/products,GET,201,100.08,934,192.168.130.167
2024-01-08 15:38:52,/api/users,PUT,404,398.45,768,192.168.79.72
2024-01-08 15:44:32,/api/orders,POST,400,66.34,427,192.168.187.13
2024-01-08 15:49:07,/health,GET,200,50.64,90,192.168.57.36
2024-01-08 15:56:22,/login,GET,200,75.02,920,192.168.75.122
2024-01-08 15:58:56,/api/products,PUT,404,77.77,882,192.168.140.227
2024-01-08 16:08:33,/login,GET,200,2.8,787,192.168.152.120
2024-01-08 16:08:48,/api/orders,GET,200,54.99,782,192.168.153.73
2024-01-08 16:32:12,/api/orders,POST,200,97.08,479,192.168.59.20
2024-01-08 16:36:03,/health,GET,200,19.57,937,192.168.60.97
2024-01-08 16:37:04,/api/products,GET,404,8.65,647,192.168.116.197
2024-01-08 16:44:08,/health,GET,200,110.0,397,192.168.133.241
2024-01-08 16:58:18,/api/users,DELETE,200,213.6,380,192.168.107.9
2024-01-08 17:06:33,/login,DELETE,200,0.72,546,192.168.110.243
2024-01-08 17:08:22,/api/users,GET,400,153.29,202,192.168.178.42
2024-01-08 17:11:48,/api/search,GET,200,60.53,190,192.168.39.4
2024-01-08 17:13:44,/api/orders,POST,404,45.02,575,192.168.78.169
2024-01-08 17:36:58,/api/orders,GET,200,2.43,970,192.168.96.168
2024-01-08 17:42:41,/logout,POST,200,432.05,960,192.168.3.25
2024-01-08 17:42:47,/logout,PUT,200,22.7,239,192.168.78.187
2024-01-08 17:57:58,/login,GET,200,104.19,197,192.168.135.35
2024-01-08 18:07:08,/logout,GET,200,39.32,627,192.168.105.176
2024-01-08 18:12:14,/api/search,GET,200,105.4,305,192.168.112.155
2024-01-08 18:12:49,/login,GET,201,130.79,523,192.168.1.14
2024-01-08 18:15:08,/api/users,GET,400,4.76,284,192.168.116.231
2024-01-08 18:20:21,/api/search,POST,200,288.68,555,192.168.247.21
2024-01-08 18:26:05,/health,GET,200,5.1,962,192.168.189.220
2024-01-08 18:57:58,/api/products,GET,200,205.73,501,192.168.204.188
2024-01-08 19:17:46,/login,POST,500,121.63,618,192.168.36.160
2024-01-08 19:24:11,/api/users,POST,201,135.0,777,192.168.22.194
2024-01-08 19:33:32,/logout,GET,200,53.11,933,192.168.173.204
2024-01-08 19:37:57,/health,GET,403,144.75,830,192.168.37.190
2024-01-08 19:47:12,/api/users,POST,201,72.88,383,192.168.51.1
2024-01-08 19:52:49,/api/search,GET,401,47.32,617,192.168.190.179
2024-01-08 19:58:55,/api/orders,GET,201,77.32,370,192.168.121.221
2024-01-08 20:07:03,/health,PUT,200,231.16,98,192.168.111.240
2024-01-08 20:07:10,/api/orders,GET,200,150.17,411,192.168.51.114
2024-01-08 20:09:02,/api/search,GET,200,86.43,754,192.168.251.26
2024-01-08 20:17:03,/login,POST,401,70.61,273,192.168.241.175
2024-01-08 20:34:27,/health,GET,200,344.17,916,192.168.79.242
2024-01-08 20:41:29,/health,GET,200,5.6,533,192.168.147.131
2024-01-08 20:45:35,/api/products,GET,200,9.27,808,192.168.7.172
2024-01-08 20:52:13,/api/search,POST,200,203.46,247,192.168.52.150
2024-01-08 21:11:38,/login,GET,403,65.44,101,192.168.244.2
2024-01-08 21:24:56,/health,GET,200,129.4,278,192.168.122.81
2024-01-08 21:33:40,/api/products,GET,200,80.07,914,192.168.137.6
2024-01-08 22:01:29,/api/products,PUT,200,16.63,291,192.168.178.140
2024-01-08 22:07:35,/api/users,GET,200,26.02,857,192.168.53.232
2024-01-08 22:18:39,/health,POST,200,53.16,653,192.168.235.182
2024-01-08 22:22:19,/login,GET,404,57.65,494,192.168.102.218
2024-01-08 23:17:19,/logout,GET,200,320.11,625,192.168.153.168
2024-01-08 23:25:09,/api/orders,PUT,200,108.89,178,192.168.121.103
2024-01-08 23:45:57,/api/search,PUT,200,69.53,94,192.168.87.240
2024-01-08 23:47:29,/api/orders,GET,401,54.86,209,192.168.237.222
2024-01-08 23:48:32,/login,GET,200,104.19,4,192.168.23.123
2024-01-08 23:51:55,/logout,POST,200,0.11,332,192.168.219.174
2024-01-09 00:04:41,/api/products,GET,500,190.25,977,192.168.169.213
2024-01-09 00:12:44,/api/orders,GET,200,75.15,949,192.168.134.155
2024-01-09 00:20:45,/health,POST,200,303.39,335,192.168.28.53
2024-01-09 00:25:25,/api/users,POST,201,173.23,650,192.168.109.162
2024-01-09 00:31:53,/api/search,GET,200,178.33,506,192.168.80.73
2024-01-09 00:32:47,/logout,PUT,200,82.23,854,192.168.77.190
2024-01-09 00:35:14,/login,GET,404,4.33,964,192.168.118.6
2024-01-09 01:03:55,/api/products,GET,200,12.76,678,192.168.98.25
2024-01-09 01:08:07,/logout,GET,200,101.34,912,192.168.210.75
2024-01-09 01:31:57,/logout,GET,200,106.39,450,192.168.126.118
2024-01-09 01:39:37,/logout,POST,200,216.13,212,192.168.77.21
2024-01-09 01:41:41,/api/products,GET,200,214.86,233,192.168.240.152
2024-01-09 01:45:10,/api/products,POST,400,134.36,995,192.168.244.104
2024-01-09 02:01:16,/api/search,GET,401,19.41,967,192.168.36.84
2024-01-09 02:21:33,/api/users,GET,200,45.06,177,192.168.166.115
2024-01-09 02:32:45,/api/orders,GET,404,166.73,827,192.168.212.164
2024-01-09 02:33:18,/health,PUT,200,110.69,697,192.168.78.42
2024-01-09 02:55:55,/api/products,DELETE,500,19.81,476,192.168.16.123
2024-01-09 03:13:43,/health,DELETE,201,133.41,970,192.168.81.162
2024-01-09 03:36:56,/health,DELETE,200,3.94,731,192.168.106.212
2024-01-09 03:43:28,/api/products,GET,200,91.28,635,192.168.251.91
2024-01-09 03:49:12,/api/users,POST,200,61.4,494,192.168.176.49
2024-01-09 03:50:24,/login,GET,200,405.72,189,192.168.159.142
2024-01-09 03:58:09,/api/search,GET,200,3.3,178,192.168.222.142
2024-01-09 03:59:07,/api/orders,GET,200,8.73,868,192.168.51.143
2024-01-09 04:01:07,/api/products,POST,200,97.46,289,192.168.151.29
2024-01-09 04:04:47,/health,GET,200,268.16,720,192.168.172.238
2024-01-09 04:13:10,/health,PUT,200,225.24,423,192.168.92.200
2024-01-09 04:25:50,/health,POST,200,12.62,619,192.168.186.56
2024-01-09 04:30:46,/health,POST,200,30.32,789,192.168.40.201
2024-01-09 04:36:44,/api/search,GET,200,80.94,367,192.168.65.20
2024-01-09 04:40:00,/api/users,GET,200,132.81,725,192.168.178.71
2024-01-09 04:45:06,/logout,PUT,200,62.87,191,192.168.176.79
2024-01-09 04:56:22,/login,GET,200,67.98,423,192.168.175.7
2024-01-09 05:05:20,/api/search,GET,400,108.31,420,192.168.180.3
2024-01-09 05:06:26,/health,GET,404,199.89,704,192.168.153.190
2024-01-09 05:12:54,/logout,PUT,500,503.12,191,192.168.141.81
2024-01-09 05:21:17,/api/search,GET,200,120.58,276,192.168.46.249
2024-01-09 05:22:49,/logout,GET,200,105.53,301,192.168.39.84
2024-01-09 05:23:00,/login,GET,404,108.81,972,192.168.48.12
2024-01-09 05:23:29,/health,GET,201,146.95,806,192.168.9.44
2024-01-09 05:36:00,/health,GET,401,98.68,200,192.168.223.102
2024-01-09 05:40:19,/api/products,GET,200,31.12,191,192.168.62.235
2024-01-09 06:03:49,/api/search,GET,200,75.89,391,192.168.215.128
2024-01-09 06:06:15,/api/search,PUT,200,23.94,388,192.168.92.60
2024-01-09 06:08:35,/health,GET,200,71.99,374,192.168.104.142
2024-01-09 06:17:54,/api/search,DELETE,200,46.58,102,192.168.130.43
2024-01-09 06:19:25,/login,PUT,200,7.31,323,192.168.190.73
2024-01-09 06:24:54,/api/users,GET,200,34.03,541,192.168.202.202
2024-01-09 06:41:02,/health,POST,403,36.04,127,192.168.70.208
2024-01-09 06:56:36,/login,GET,404,141.26,413,192.168.57.36
2024-01-09 06:58:16,/api/orders,POST,200,195.84,840,192.168.86.57
2024-01-09 07:06:29,/logout,GET,200,86.36,963,192.168.251.82
2024-01-09 07:11:13,/api/products,GET,200,71.06,140,192.168.201.195
2024-01-09 07:48:33,/logout,GET,200,116.03,411,192.168.175.47
2024-01-09 07:49:36,/health,POST,200,10.94,896,192.168.209.3
2024-01-09 07:57:56,/api/search,PUT,200,74.39,113,192.168.163.105
2024-01-09 08:10:27,/api/users,POST,200,3.5,147,192.168.197.159
2024-01-09 08:15:50,/health,GET,200,48.77,125,192.168.225.179
2024-01-09 08:16:42,/logout,DELETE,200,50.25,756,192.168.233.104
2024-01-09 08:24:24,/health,PUT,200,73.36,113,192.168.237.47
2024-01-09 08:33:10,/api/search,GET,200,1.05,882,192.168.8.154
2024-01-09 08:34:07,/login,GET,200,41.58,785,192.168.112.72
2024-01-09 08:49:29,/login,DELETE,201,6.03,996,192.168.10.202
2024-01-09 08:59:29,/api/users,GET,200,518.22,835,192.168.43.194
2024-01-09 09:04:54,/logout,DELETE,200,84.79,432,192.168.112.148
2024-01-09 09:06:12,/api/users,POST,401,59.65,165,192.168.78.32
2024-01-09 09:12:45,/api/products,GET,200,247.05,363,192.168.209.77
2024-01-09 09:33:27,/api/users,GET,200,12.43,839,192.168.225.25
2024-01-09 09:35:15,/logout,POST,200,35.34,288,192.168.194.124
2024-01-09 09:56:25,/api/search,GET,200,36.51,175,192.168.121.8
2024-01-09 09:59:40,/api/orders,GET,200,10.99,234,192.168.185.213
2024-01-09 10:03:32,/api/search,GET,401,52.97,385,192.168.190.140
2024-01-09 10:04:15,/login,PUT,200,200.61,883,192.168.37.74
2024-01-09 10:08:36,/api/users,POST,500,11.94,558,192.168.30.195
2024-01-09 10:22:19,/api/products,GET,200,332.07,608,192.168.206.57
2024-01-09 10:25:06,/api/orders,GET,200,211.64,237,192.168.88.91
2024-01-09 10:30:18,/api/products,GET,201,130.41,276,192.168.248.18
2024-01-09 10:31:36,/logout,GET,200,225.39,66,192.168.122.180
2024-01-09 10:32:34,/api/products,PUT,200,194.35,420,192.168.140.144
2024-01-09 11:21:52,/api/orders,POST,200,102.13,797,192.168.126.44
2024-01-09 11:26:28,/logout,GET,200,47.41,767,192.168.114.156
2024-01-09 11:32:38,/api/users,GET,201,259.05,832,192.168.250.206
2024-01-09 11:33:20,/api/users,POST,200,30.95,436,192.168.227.176
2024-01-09 11:37:44,/logout,GET,200,67.5,434,192.168.3.72
2024-01-09 11:44:47,/health,GET,201,63.05,873,192.168.44.104
2024-01-09 11:49:48,/health,GET,200,10.56,843,192.168.97.101
2024-01-09 11:55:13,/login,GET,201,7.51,186,192.168.181.162
2024-01-09 11:56:01,/api/search,POST,201,136.31,281,192.168.179.144
2024-01-09 12:05:10,/api/users,GET,200,85.28,622,192.168.187.137
2024-01-09 12:28:00,/api/orders,GET,200,30.48,775,192.168.212.180
2024-01-09 12:31:59,/logout,GET,200,40.02,598,192.168.79.45
2024-01-09 12:34:57,/login,POST,200,135.09,866,192.168.88.208
2024-01-09 12:36:49,/api/orders,POST,201,77.72,321,192.168.138.19
2024-01-09 12:37:05,/health,GET,401,45.22,559,192.168.211.241
2024-01-09 12:41:40,/api/search,GET,500,137.29,419,192.168.191.106
2024-01-09 12:44:21,/health,POST,200,47.77,275,192.168.39.53
2024-01-09 12:54:08,/api/orders,GET,200,28.69,221,192.168.56.140
2024-01-09 13:04:08,/health,GET,200,41.62,327,192.168.87.37
2024-01-09 13:07:06,/api/users,POST,200,153.34,740,192.168.189.183
2024-01-09 13:11:25,/api/search,GET,200,43.29,533,192.168.211.31
2024-01-09 13:41:00,/api/orders,GET,200,24.27,136,192.168.119.50
2024-01-09 13:43:41,/api/users,POST,200,33.52,970,192.168.24.46
2024-01-09 13:48:44,/api/search,PUT,403,234.08,667,192.168.88.101
2024-01-09 13:49:41,/login,GET,200,177.89,62,192.168.111.3
2024-01-09 13:55:12,/health,GET,200,53.09,585,192.168.60.177
2024-01-09 14:13:37,/api/products,GET,200,5.3,524,192.168.64.186
2024-01-09 14:21:08,/login,GET,200,154.39,256,192.168.37.90
2024-01-09 14:28:08,/api/users,POST,200,84.65,732,192.168.3.175
2024-01-09 14:30:13,/login,POST,200,38.29,330,192.168.180.253
2024-01-09 14:44:49,/health,GET,200,143.32,991,192.168.2.145
2024-01-09 14:49:19,/api/orders,GET,200,13.75,650,192.168.249.217
2024-01-09 14:49:54,/api/orders,GET,400,44.38,426,192.168.98.221
2024-01-09 15:16:16,/login,POST,200,4.84,272,192.168.16.18
2024-01-09 15:18:42,/login,PUT,404,33.83,360,192.168.23.221
2024-01-09 15:31:50,/api/search,GET,200,332.02,114,192.168.70.179
2024-01-09 15:32:57,/login,GET,200,13.17,540,192.168.208.29
2024-01-09 15:33:19,/api/products,GET,200,126.88,34,192.168.251.170
2024-01-09 15:33:37,/api/search,GET,200,430.75,863,192.168.195.30
2024-01-09 15:34:00,/api/search,POST,200,33.98,809,192.168.165.163
2024-01-09 16:05:39,/logout,POST,201,101.56,580,192.168.135.68
2024-01-09 16:08:28,/api/users,POST,200,82.03,884,192.168.232.78
2024-01-09 16:15:49,/health,GET,500,8.21,409,192.168.224.147
2024-01-09 16:16:21,/api/orders,GET,404,120.8,591,192.168.78.137
2024-01-09 16:19:43,/logout,GET,200,47.96,470,192.168.117.8
2024-01-09 16:46:34,/api/search,GET,200,29.26,39,192.168.246.11
2024-01-09 16:54:58,/api/users,GET,404,251.02,489,192.168.128.16
2024-01-09 16:57:31,/logout,GET,200,39.42,356,192.168.212.243
2024-01-09 17:07:27,/login,GET,200,101.59,443,192.168.3.140
2024-01-09 17:11:15,/login,GET,200,133.79,929,192.168.145.44
2024-01-09 17:28:39,/logout,POST,404,55.0,379,192.168.131.80
2024-01-09 17:31:47,/logout,GET,403,42.46,267,192.168.207.107
2024-01-09 17:51:29,/api/orders,POST,201,35.76,823,192.168.22.99
2024-01-09 17:54:13,/api/products,POST,200,57.93,477,192.168.163.142
2024-01-09 17:56:30,/api/products,GET,200,15.53,187,192.168.54.14
2024-01-09 17:59:35,/api/users,GET,200,31.02,364,192.168.222.35
2024-01-09 18:04:45,/api/products,POST,200,373.59,577,192.168.165.66
2024-01-09 18:06:47,/api/orders,POST,200,62.92,920,192.168.195.139
2024-01-09 18:21:19,/logout,GET,200,61.96,941,192.168.99.136
2024-01-09 18:22:25,/api/products,GET,200,5.76,822,192.168.42.253
2024-01-09 18:40:00,/health,GET,200,136.57,662,192.168.46.180
2024-01-09 18:40:23,/api/users,GET,200,34.44,934,192.168.71.188
2024-01-09 18:41:31,/api/search,POST,200,69.06,487,192.168.162.252
2024-01-09 18:44:10,/logout,POST,201,181.34,441,192.168.121.24
2024-01-09 19:03:45,/api/users,GET,200,414.53,984,192.168.5.252
2024-01-09 19:18:59,/api/search,GET,201,20.06,825,192.168.152.4
2024-01-09 19:26:08,/api/search,POST,200,198.41,513,192.168.123.111
2024-01-09 19:27:59,/health,GET,200,78.19,30,192.168.105.137
2024-01-09 19:30:17,/health,POST,200,175.56,3,192.168.98.16
2024-01-09 19:32:52,/api/search,GET,200,148.49,244,192.168.136.130
2024-01-09 19:34:26,/api/users,GET,403,135.19,405,192.168.73.122
2024-01-09 19:35:29,/api/search,GET,200,148.51,115,192.168.232.123
2024-01-09 19:37:20,/api/orders,POST,200,106.02,981,192.168.221.136
2024-01-09 19:41:35,/login,POST,201,117.03,291,192.168.128.101
2024-01-09 20:04:44,/api/products,GET,403,25.64,20,192.168.195.84
2024-01-09 20:07:13,/health,POST,200,112.84,907,192.168.129.147
2024-01-09 20:09:38,/api/search,POST,201,47.55,852,192.168.198.247
2024-01-09 20:17:38,/api/products,GET,404,114.67,847,192.168.123.128
2024-01-09 20:21:57,/api/search,GET,200,34.28,355,192.168.20.240
2024-01-09 20:22:06,/api/orders,PUT,200,295.45,125,192.168.218.90
2024-01-09 20:37:18,/api/orders,GET,200,200.67,4,192.168.73.114
2024-01-09 20:37:30,/logout,GET,200,179.08,817,192.168.130.86
2024-01-09 20:48:29,/api/orders,POST,500,146.88,576,192.168.139.242
2024-01-09 20:54:12,/api/search,GET,200,2.25,222,192.168.222.76
2024-01-09 20:56:28,/login,POST,401,314.28,717,192.168.219.247
2024-01-09 20:56:58,/health,GET,200,185.51,241,192.168.37.30
2024-01-09 21:01:53,/health,GET,200,46.93,784,192.168.150.58
2024-01-09 21:16:52,/health,GET,400,58.96,478,192.168.21.255
2024-01-09 21:35:55,/api/orders,POST,200,88.08,745,192.168.233.94
2024-01-09 21:58:09,/api/search,GET,201,69.51,704,192.168.18.239
2024-01-09 21:59:31,/login,GET,200,45.46,969,192.168.106.170
2024-01-09 22:05:27,/health,GET,200,22.09,791,192.168.113.120
2024-01-09 22:16:15,/api/orders,GET,201,56.89,329,192.168.210.89
2024-01-09 22:16:29,/api/users,GET,200,94.35,527,192.168.77.185
2024-01-09 22:31:31,/health,GET,200,97.56,631,192.168.187.193
2024-01-09 22:41:49,/logout,POST,200,84.31,337,192.168.48.191
2024-01-09 22:49:37,/api/orders,GET,200,193.59,320,192.168.150.31
2024-01-09 22:52:22,/api/search,POST,200,10.68,825,192.168.173.201
